,dataset_id,comfort_deviation,Q_el_HP,Q_HP,t_amb,t_indoor,t_hp,R,original_r,price
199,1/2016,0.0,724.9999,10.53339672088623,4.155,21.009271673858766,40.208443,-0.007509998,-0.7249999,0.17
200,1/2016,0.004345467992280305,25.116009,0.0,4.04,20.99565453200772,31.144081,-2.2506523e-05,-0.002172734,0.23
201,1/2016,0.015888121345003725,853.2508,12.0,3.9275,20.984334815262336,41.403416,-0.00892079,-0.86119485,1.2999999999999998
202,1/2016,0.029461626203236335,25.631578,0.0,3.815,20.970538373796764,31.252117,-0.00015259089,-0.014730813,2.3699999999999997
203,1/2016,0.07224546060748338,22.148844,0.0,3.7024999999999997,20.927754539392517,30.014923,-0.00037418163,-0.036122732,3.4399999999999995
204,1/2016,0.10871592035935507,835.87836,12.0,3.59,20.891284079640645,40.403664,-0.009221619,-0.8902363,4.51
205,1/2016,0.11278730853284102,873.1677,12.0,3.55,20.887854934374083,41.843452,-0.009628972,-0.9295614,4.4125
206,1/2016,0.11214506562591708,907.4353,12.0,3.51,20.91226712872511,43.10762,-0.009980611,-0.96350783,4.3149999999999995
207,1/2016,0.08773287127489127,949.5423,12.0,3.47,20.960075131316458,44.22096,-0.010290342,-0.99340874,4.2175
208,1/2016,0.03992486868354206,977.62054,12.0,3.43,21.02747916524763,45.204697,-0.010333582,-0.997583,4.12
209,1/2016,0.0,36.597866,0.0,3.3925,21.080339256118464,34.596504,0.0,0.0,4.78
210,1/2016,0.0,45.655643,0.25412464141845703,3.355,21.094689379419012,33.209248,-0.00047292942,-0.04565564,5.4399999999999995
211,1/2016,0.0,48.38773,0.3896355628967285,3.3175,21.077325353311466,31.959627,-0.00050123007,-0.04838773,6.1
212,1/2016,0.0,879.7391,12.0,3.28,21.06336292800859,41.881004,-0.0091128815,-0.87973905,6.76
213,1/2016,0.0,914.7412,12.0,3.2424999999999997,21.078069447451075,43.162373,-0.009475456,-0.9147412,5.2575
214,1/2016,0.0,946.7869,12.0,3.205,21.116894106590678,44.289627,-0.009807405,-0.94678694,3.755
215,1/2016,0.0,33.87729,0.0,3.1675,21.145014333744093,33.803974,0.0,0.0,2.2524999999999995
216,1/2016,0.0,726.9327,9.718803405761719,3.13,21.162312191709663,41.576252,-0.007530019,-0.7269327,0.75
217,1/2016,0.0,30.710354,0.0,3.21,21.168798229593296,32.88648,0.0,0.0,1.63
218,1/2016,0.0,907.69385,12.0,3.29,21.175593148254514,42.95574,-0.009402455,-0.90769386,2.51
219,1/2016,0.0,320.89236,4.672741413116455,3.37,21.19060815891887,37.11001,-0.0033240018,-0.32089236,3.3899999999999997
220,1/2016,0.0,28.280159,0.0,3.45,21.184337923588394,32.196625,0.0,0.0,4.27
221,1/2016,0.0,24.238382,0.0,3.5300000000000002,21.149851747007208,30.871027,0.0,0.0,5.4799999999999995
222,1/2016,0.0,20.930847,0.0,3.6100000000000003,21.091748558080102,29.702463,0.0,0.0,6.6899999999999995
223,1/2016,0.0,18.202953,0.0,3.69,21.013958128429156,28.668922,0.0,0.0,7.8999999999999995
224,1/2016,0.049230089321376624,803.6627,12.0,3.77,20.950769910678623,39.232063,-0.008579814,-0.82827777,9.11
225,1/2016,0.08276354395393071,539.00824,8.252449035644531,3.85,20.91723645604607,37.236256,-0.0060120393,-0.58039004,10.8125
226,1/2016,0.09480301188516904,683.5525,10.024786591529846,3.9299999999999997,20.90519698811483,39.573273,-0.007571674,-0.730954,12.515
227,1/2016,0.11040729742487088,24.648497,0.0,4.01,20.88959270257513,30.899178,-0.0005718336,-0.05520365,14.2175
228,1/2016,0.12472374447380119,693.75415,10.25275468826294,4.09,20.8752762555262,39.503735,-0.007832318,-0.75611603,15.92
229,1/2016,0.1375529307572414,117.885735,1.8228600025177002,4.115,20.86244706924276,32.43233,-0.0019335626,-0.1866622,16.205
